handle,contest_id,contest_name,start_time,rank,old_rating,new_rating,delta,startup_rank,startup_outlier,iqr_outlier
MDSPro,1661,Educational Codeforces Round 126 (Rated for Div. 2),2022-04-09 16:35:00,1989,1680,1647,-33,24.0,False,False
MDSPro,1668,Codeforces Round 783 (Div. 2),2022-04-19 16:35:00,730,1647,1676,29,25.0,False,False
MDSPro,1671,Educational Codeforces Round 127 (Rated for Div. 2),2022-04-22 16:35:00,2134,1676,1638,-38,26.0,False,False
MDSPro,1672,Codeforces Global Round 20,2022-04-23 17:05:00,829,1638,1739,101,27.0,False,False
MDSPro,1670,Codeforces Round 788 (Div. 2),2022-05-06 16:35:00,2033,1739,1683,-56,28.0,False,False
MDSPro,1698,Codeforces Round 803 (Div. 2),2022-06-28 16:50:00,180,1683,1817,134,29.0,False,False
MDSPro,1699,Codeforces Round 804 (Div. 2),2022-07-04 16:35:00,720,1817,1835,18,30.0,False,False
MDSPro,1709,Educational Codeforces Round 132 (Rated for Div. 2),2022-07-21 16:35:00,933,1835,1832,-3,31.0,False,False
MDSPro,1711,Codeforces Round 810 (Div. 2),2022-07-24 16:35:00,2737,1832,1749,-83,32.0,False,False
MDSPro,1704,"CodeTON Round 2 (Div. 1 + Div. 2, Rated, Prizes!)",2022-07-31 16:35:00,971,1749,1823,74,33.0,False,False
MDSPro,1716,Educational Codeforces Round 133 (Rated for Div. 2),2022-08-04 16:35:00,540,1823,1864,41,34.0,False,False
MDSPro,1712,Codeforces Round 813 (Div. 2),2022-08-13 16:50:00,2183,1864,1805,-59,35.0,False,False
MDSPro,1719,Codeforces Round 814 (Div. 2),2022-08-16 16:35:00,1570,1805,1762,-43,36.0,False,False
MDSPro,1720,Codeforces Round 815 (Div. 2),2022-08-18 15:35:00,1761,1762,1725,-37,37.0,False,False
MDSPro,1715,Codeforces Round 816 (Div. 2),2022-08-20 16:50:00,3482,1725,1650,-75,38.0,False,False
MDSPro,1771,Codeforces Round 837 (Div. 2),2022-12-11 17:35:00,1681,1650,1639,-11,39.0,False,False
MDSPro,1766,Educational Codeforces Round 139 (Rated for Div. 2),2022-12-12 16:35:00,342,1639,1739,100,40.0,False,False
MDSPro,1762,Codeforces Round 838 (Div. 2),2022-12-15 17:05:00,1131,1739,1738,-1,41.0,False,False
MDSPro,1731,Codeforces Round 841 (Div. 2) and Divide by Zero 2022,2022-12-27 16:35:00,554,1738,1787,49,42.0,False,False
MDSPro,1770,Good Bye 2022: 2023 is NEAR,2022-12-30 17:05:00,2443,1787,1778,-9,43.0,False,False
MDSPro,1779,Hello 2023,2023-01-03 17:05:00,1728,1778,1790,12,44.0,False,False
MDSPro,1768,Codeforces Round 842 (Div. 2),2023-01-05 16:35:00,854,1790,1805,15,45.0,False,False
MDSPro,1783,Educational Codeforces Round 141 (Rated for Div. 2),2023-01-08 16:35:00,2006,1805,1757,-48,46.0,False,False
MDSPro,1777,Codeforces Round 845 (Div. 2) and ByteRace 2023,2023-01-21 16:35:00,751,1757,1766,9,47.0,False,False
MDSPro,1792,Educational Codeforces Round 142 (Rated for Div. 2),2023-01-24 16:35:00,750,1766,1783,17,48.0,False,False
MDSPro,1778,Codeforces Round 848 (Div. 2),2023-02-01 16:35:00,156,1783,1891,108,49.0,False,False
MDSPro,1786,"Codeforces Round 850 (Div. 2, based on VK Cup 2022 - Final Round)",2023-02-05 15:05:00,1588,1891,1799,-92,50.0,False,False
MDSPro,1788,Codeforces Round 851 (Div. 2),2023-02-09 16:35:00,762,1799,1814,15,51.0,False,False
MDSPro,1793,Codeforces Round 852 (Div. 2),2023-02-12 10:35:00,410,1814,1859,45,52.0,False,False
MDSPro,1789,Codeforces Round 853 (Div. 2),2023-02-25 16:20:00,4789,1859,1712,-147,53.0,False,True
MDSPro,1798,Codeforces Round 860 (Div. 2),2023-03-26 16:35:00,369,1712,1793,81,54.0,False,False
MDSPro,1810,"CodeTON Round 4 (Div. 1 + Div. 2, Rated, Prizes!)",2023-03-31 16:35:00,694,1793,1865,72,55.0,False,False
MDSPro,1805,Codeforces Round 862 (Div. 2),2023-04-02 16:35:00,917,1865,1843,-22,56.0,False,False
MDSPro,1825,Codeforces Round 872 (Div. 2),2023-05-08 14:05:00,224,1843,1881,38,57.0,False,False
MDSPro,1828,Codeforces Round 873 (Div. 2),2023-05-14 16:35:00,2262,1881,1781,-100,58.0,False,False
MDSPro,1839,Codeforces Round 876 (Div. 2),2023-06-03 16:35:00,838,1781,1780,-1,59.0,False,False
MDSPro,1838,Codeforces Round 877 (Div. 2),2023-06-04 16:45:00,3931,1780,1687,-93,60.0,False,False
MDSPro,1841,Educational Codeforces Round 150 (Rated for Div. 2),2023-06-12 16:35:00,295,1687,1786,99,61.0,False,False
MDSPro,1834,Codeforces Round 879 (Div. 2),2023-06-18 10:05:00,314,1786,1844,58,62.0,False,False
MDSPro,1836,Codeforces Round 880 (Div. 2),2023-06-18 16:35:00,283,1844,1880,36,63.0,False,False
MDSPro,1842,"CodeTON Round 5 (Div. 1 + Div. 2, Rated, Prizes!)",2023-06-24 17:05:00,1132,1880,1889,9,64.0,False,False
MDSPro,1848,Codeforces Round 885 (Div. 2),2023-07-16 16:35:00,1450,1889,1837,-52,65.0,False,False
MDSPro,1853,Codeforces Round 887 (Div. 2),2023-07-23 17:05:00,239,1837,1893,56,66.0,False,False
MDSPro,1855,Codeforces Round 889 (Div. 2),2023-07-29 17:05:00,3776,1893,1786,-107,67.0,False,False
MDSPro,1856,Codeforces Round 890 (Div. 2) supported by Constructor Institute,2023-08-05 16:35:00,868,1786,1808,22,68.0,False,False
MDSPro,1858,Codeforces Round 893 (Div. 2),2023-08-15 16:35:00,427,1808,1869,61,69.0,False,False
MDSPro,1860,Educational Codeforces Round 153 (Rated for Div. 2),2023-08-17 16:35:00,500,1869,1906,37,70.0,False,False
MDSPro,1864,Harbour.Space Scholarship Contest 2023-2024 (Div. 1 + Div. 2),2023-08-26 17:35:00,1395,1906,1898,-8,71.0,False,False
MDSPro,1863,Pinely Round 2 (Div. 1 + Div. 2),2023-08-30 17:35:00,656,1898,1963,65,72.0,False,False
MDSPro,1861,Educational Codeforces Round 154 (Rated for Div. 2),2023-08-31 16:35:00,392,1963,1985,22,73.0,False,False
MDSPro,1935,Codeforces Round 932 (Div. 2),2024-03-05 16:35:00,1340,1985,1939,-46,74.0,False,False
MDSPro,1990,Codeforces Round 960 (Div. 2),2024-07-20 16:35:00,34,1939,2099,160,75.0,False,True
MDSPro,1991,Pinely Round 4 (Div. 1 + Div. 2),2024-07-28 17:35:00,5787,2099,1916,-183,76.0,False,True
MDSPro,1997,Educational Codeforces Round 168 (Rated for Div. 2),2024-07-30 16:35:00,1857,1916,1875,-41,77.0,False,False
MDSPro,1993,Codeforces Round 963 (Div. 2),2024-08-04 16:35:00,182,1875,1973,98,78.0,False,False
MDSPro,1998,Codeforces Round 965 (Div. 2),2024-08-10 16:35:00,27,1973,2143,170,79.0,False,True
MDSPro,2029,Refact.ai Match 1 (Codeforces Round 985),2024-11-09 17:35:00,898,2143,2114,-29,80.0,False,False
MDSPro,2053,Good Bye 2024: 2025 is NEAR,2024-12-28 17:35:00,765,2114,2133,19,81.0,False,False
MDSPro,2057,Hello 2025,2025-01-04 17:05:00,1030,2133,2118,-15,82.0,False,False
MDSPro,2061,"IAEPC Preliminary Contest (Codeforces Round 999, Div. 1 + Div. 2)",2025-01-20 17:35:00,730,2118,2115,-3,83.0,False,False
MDSPro,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",2025-01-26 17:05:00,1800,2115,2053,-62,84.0,False,False
MDSPro,2059,Codeforces Round 1002 (Div. 2),2025-02-02 16:35:00,496,2053,2048,-5,85.0,False,False
MDSPro,2066,Codeforces Round 1004 (Div. 1),2025-02-11 16:35:00,1003,2048,1947,-101,86.0,False,False
Nurex_001,1828,Codeforces Round 873 (Div. 2),2023-05-14 16:35:00,7504,1176,1158,-18,6.0,False,False
Nurex_001,1833,Codeforces Round 874 (Div. 3),2023-05-19 16:50:00,5986,1158,1143,-15,7.0,False,False
Nurex_001,1831,Codeforces Round 875 (Div. 2),2023-05-28 17:05:00,5637,1143,1158,15,8.0,False,False
Nurex_001,1840,Codeforces Round 878 (Div. 3),2023-06-06 16:50:00,1494,1158,1275,117,9.0,False,False
Nurex_001,1841,Educational Codeforces Round 150 (Rated for Div. 2),2023-06-12 16:35:00,1683,1275,1373,98,10.0,False,False
Nurex_001,1834,Codeforces Round 879 (Div. 2),2023-06-18 10:05:00,8345,1373,1261,-112,11.0,False,False
Nurex_001,1836,Codeforces Round 880 (Div. 2),2023-06-18 16:35:00,2229,1261,1328,67,12.0,False,False
Nurex_001,1843,Codeforces Round 881 (Div. 3),2023-06-20 16:50:00,6305,1328,1284,-44,13.0,False,False
Nurex_001,1842,"CodeTON Round 5 (Div. 1 + Div. 2, Rated, Prizes!)",2023-06-24 17:05:00,6647,1284,1236,-48,14.0,False,False
Nurex_001,1845,Educational Codeforces Round 151 (Rated for Div. 2),2023-06-29 16:35:00,5749,1236,1236,0,15.0,False,False
Nurex_001,1844,Codeforces Round 884 (Div. 1 + Div. 2),2023-07-11 17:35:00,11762,1236,1151,-85,16.0,False,False
Nurex_001,1848,Codeforces Round 885 (Div. 2),2023-07-16 16:35:00,1695,1151,1290,139,17.0,False,False
Nurex_001,1850,Codeforces Round 886 (Div. 4),2023-07-21 16:35:00,2828,1290,1310,20,18.0,False,False
Nurex_001,1853,Codeforces Round 887 (Div. 2),2023-07-23 17:05:00,4469,1310,1313,3,19.0,False,False
Nurex_001,1851,Codeforces Round 888 (Div. 3),2023-07-25 16:50:00,2120,1313,1365,52,20.0,False,False
Nurex_001,1849,Educational Codeforces Round 152 (Rated for Div. 2),2023-07-27 16:35:00,3294,1365,1394,29,21.0,False,False
Nurex_001,1855,Codeforces Round 889 (Div. 2),2023-07-29 17:05:00,3148,1394,1417,23,22.0,False,False
Nurex_001,1856,Codeforces Round 890 (Div. 2) supported by Constructor Institute,2023-08-05 16:35:00,2024,1417,1477,60,23.0,False,False
Nurex_001,1857,Codeforces Round 891 (Div. 3),2023-08-07 16:50:00,9416,1477,1393,-84,24.0,False,False
Nurex_001,1858,Codeforces Round 893 (Div. 2),2023-08-15 16:35:00,9342,1393,1328,-65,25.0,False,False
Nurex_001,1872,Codeforces Round 895 (Div. 3),2023-09-07 16:50:00,4007,1328,1331,3,26.0,False,False
Nurex_001,1869,Codeforces Round 896 (Div. 2),2023-09-10 16:35:00,6509,1331,1264,-67,27.0,False,False
Nurex_001,1867,Codeforces Round 897 (Div. 2),2023-09-11 16:35:00,2840,1264,1331,67,28.0,False,False
Nurex_001,1873,Codeforces Round 898 (Div. 4),2023-09-21 17:05:00,1344,1331,1384,53,29.0,False,False
Nurex_001,1878,Codeforces Round 900 (Div. 3),2023-09-26 16:50:00,1467,1384,1441,57,30.0,False,False
Nurex_001,1875,Codeforces Round 901 (Div. 2),2023-09-30 17:35:00,1848,1441,1489,48,31.0,False,False
Nurex_001,1881,Codeforces Round 903 (Div. 3),2023-10-12 16:50:00,1883,1489,1493,4,32.0,False,False
Nurex_001,1890,Codeforces Round 906 (Div. 2),2023-10-28 17:05:00,1787,1493,1512,19,33.0,False,False
Nurex_001,1895,Educational Codeforces Round 157 (Rated for Div. 2),2023-11-03 16:35:00,1870,1512,1538,26,34.0,False,False
Nurex_001,1894,Codeforces Round 908 (Div. 2),2023-11-07 16:35:00,8494,1538,1380,-158,35.0,False,True
Nurex_001,1898,Codeforces Round 910 (Div. 2),2023-11-19 16:35:00,3214,1380,1357,-23,36.0,False,False
Nurex_001,1901,Educational Codeforces Round 158 (Rated for Div. 2),2023-11-24 16:35:00,1350,1357,1452,95,37.0,False,False
Nurex_001,1907,Codeforces Round 913 (Div. 3),2023-12-05 17:00:00,465,1452,1541,89,38.0,False,False
Nurex_001,1904,Codeforces Round 914 (Div. 2),2023-12-09 18:05:00,1419,1541,1561,20,39.0,False,False
Nurex_001,1905,Codeforces Round 915 (Div. 2),2023-12-16 16:35:00,8914,1561,1429,-132,40.0,False,False
Nurex_001,1913,Educational Codeforces Round 160 (Rated for Div. 2),2023-12-18 16:35:00,252,1429,1624,195,41.0,False,True
Nurex_001,1925,Codeforces Round 921 (Div. 2),2024-01-27 16:45:00,3270,1624,1578,-46,42.0,False,False
Nurex_001,1918,Codeforces Round 922 (Div. 2),2024-01-30 16:45:00,990,1578,1650,72,43.0,False,False
Nurex_001,1928,Codeforces Round 924 (Div. 2),2024-02-11 11:35:00,1481,1650,1655,5,44.0,False,False
Nurex_001,1929,Codeforces Round 926 (Div. 2),2024-02-15 16:35:00,6416,1655,1564,-91,45.0,False,False
Nurex_001,1932,Codeforces Round 927 (Div. 3),2024-02-18 14:20:00,180,1564,1672,108,46.0,False,False
Nurex_001,1923,Educational Codeforces Round 162 (Rated for Div. 2),2024-02-23 16:35:00,925,1672,1719,47,47.0,False,False
Nurex_001,1935,Codeforces Round 932 (Div. 2),2024-03-05 16:35:00,1565,1719,1729,10,48.0,False,False
Nurex_001,1948,Educational Codeforces Round 163 (Rated for Div. 2),2024-03-15 16:35:00,979,1729,1764,35,49.0,False,False
Nurex_001,1942,"CodeTON Round 8 (Div. 1 + Div. 2, Rated, Prizes!)",2024-03-30 17:35:00,2764,1764,1726,-38,50.0,False,False
Nurex_001,1966,Codeforces Round 941 (Div. 2),2024-04-27 16:35:00,1613,1726,1694,-32,51.0,False,False
Nurex_001,1990,Codeforces Round 960 (Div. 2),2024-07-20 16:35:00,8183,1694,1569,-125,52.0,False,False
Nurex_001,1995,Codeforces Round 961 (Div. 2),2024-07-23 16:35:00,5065,1569,1512,-57,53.0,False,False
Nurex_001,1996,Codeforces Round 962 (Div. 3),2024-07-26 17:05:00,939,1512,1566,54,54.0,False,False
Nurex_001,1991,Pinely Round 4 (Div. 1 + Div. 2),2024-07-28 17:35:00,10846,1566,1429,-137,55.0,False,False
Nurex_001,1997,Educational Codeforces Round 168 (Rated for Div. 2),2024-07-30 16:35:00,2328,1429,1498,69,56.0,False,False
Nurex_001,1998,Codeforces Round 965 (Div. 2),2024-08-10 16:35:00,2590,1498,1533,35,57.0,False,False
Nurex_001,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2),2024-08-11 17:35:00,2938,1533,1559,26,58.0,False,False
Nurex_001,2007,Codeforces Round 969 (Div. 2),2024-08-30 17:05:00,6036,1559,1484,-75,59.0,False,False
Nurex_001,2005,Codeforces Round 972 (Div. 2),2024-09-14 16:35:00,6215,1484,1434,-50,60.0,False,False
Nurex_001,2014,Codeforces Round 974 (Div. 3),2024-09-21 17:00:00,1473,1434,1479,45,61.0,False,False
Nurex_001,2020,Codeforces Round 976 (Div. 2) and Divide By Zero 9.0,2024-09-29 17:35:00,1571,1479,1549,70,62.0,False,False
Nurex_001,2021,"Codeforces Round 977 (Div. 2, based on COMPFEST 16 - Final Round)",2024-10-06 08:05:00,1391,1549,1598,49,63.0,False,False
Nurex_001,2022,Codeforces Round 978 (Div. 2),2024-10-13 21:35:00,1227,1598,1597,-1,64.0,False,False
Nurex_001,2025,Educational Codeforces Round 170 (Rated for Div. 2),2024-10-14 16:35:00,1012,1597,1666,69,65.0,False,False
Nurex_001,2030,Codeforces Round 979 (Div. 2),2024-10-19 16:20:00,6064,1666,1572,-94,66.0,False,False
Nurex_001,2033,Codeforces Round 981 (Div. 3),2024-10-24 16:50:00,605,1572,1625,53,67.0,False,False
Nurex_001,2027,Codeforces Round 982 (Div. 2),2024-10-26 16:35:00,1769,1625,1626,1,68.0,False,False
Nurex_001,2029,Refact.ai Match 1 (Codeforces Round 985),2024-11-09 17:35:00,5957,1626,1477,-149,69.0,False,True
Nurex_001,2031,Codeforces Round 987 (Div. 2),2024-11-15 14:35:00,1833,1477,1520,43,70.0,False,False
Nurex_001,2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",2024-11-30 17:35:00,1015,1520,1646,126,71.0,False,False
Nurex_001,2047,Codeforces Round 990 (Div. 2),2024-12-03 08:25:00,1572,1646,1603,-43,72.0,False,False
Nurex_001,2043,Educational Codeforces Round 173 (Rated for Div. 2),2024-12-24 16:35:00,1970,1603,1612,9,73.0,False,False
Nurex_001,2053,Good Bye 2024: 2025 is NEAR,2024-12-28 17:35:00,6698,1612,1531,-81,74.0,False,False
Nurex_001,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",2025-01-26 17:05:00,2213,1531,1594,63,75.0,False,False
Nurex_001,2059,Codeforces Round 1002 (Div. 2),2025-02-02 16:35:00,4006,1594,1564,-30,76.0,False,False
Nurex_001,2067,Codeforces Round 1004 (Div. 2),2025-02-11 16:35:00,3746,1564,1534,-30,77.0,False,False
Nurex_001,2064,Codeforces Round 1005 (Div. 2),2025-02-16 16:35:00,1532,1534,1589,55,78.0,False,False
Nurex_001,2069,Educational Codeforces Round 174 (Rated for Div. 2),2025-02-18 16:35:00,4023,1589,1550,-39,79.0,False,False
Nurex_001,2072,Codeforces Round 1006 (Div. 3),2025-02-25 16:50:00,2220,1550,1543,-7,80.0,False,False
Nurex_001,2078,Codeforces Round 1008 (Div. 2),2025-03-10 17:15:00,1649,1543,1576,33,81.0,False,False
Nurex_001,2075,Educational Codeforces Round 176 (Rated for Div. 2),2025-03-17 16:35:00,3703,1576,1554,-22,82.0,False,False
Nurex_001,2090,Codeforces Round 1012 (Div. 2),2025-03-23 08:05:00,907,1554,1591,37,83.0,False,False
Nurex_001,2092,Codeforces Round 1014 (Div. 2),2025-03-29 16:35:00,2634,1591,1593,2,84.0,False,False
Nurex_001,2151,Codeforces Round 1053 (Div. 2),2025-09-24 14:50:00,3502,1593,1526,-67,85.0,False,False
Nurex_001,2149,Codeforces Round 1054 (Div. 3),2025-09-25 16:50:00,1098,1526,1557,31,86.0,False,False
Nurex_001,2155,Codeforces Round 1056 (Div. 2),2025-10-05 18:35:00,4028,1557,1515,-42,87.0,False,False
Nurex_001,2153,Codeforces Round 1057 (Div. 2),2025-10-10 16:50:00,6226,1515,1460,-55,88.0,False,False
Nurex_001,2160,Codeforces Round 1058 (Div. 2),2025-10-12 17:05:00,3337,1460,1455,-5,89.0,False,False
Oddiyodam04,2123,Codeforces Round 1034 (Div. 3),2025-07-01 16:50:00,4581,1082,1196,114,6.0,False,False
Oddiyodam04,2126,Codeforces Round 1037 (Div. 3),2025-07-17 16:50:00,5317,1196,1226,30,7.0,False,False
Oddiyodam04,2140,Codeforces Round 1049 (Div. 2),2025-09-09 16:35:00,7236,1226,1219,-7,8.0,False,False
Oddiyodam04,2148,Codeforces Round 1050 (Div. 4),2025-09-13 16:50:00,1451,1219,1301,82,9.0,False,False
Oddiyodam04,2155,Codeforces Round 1056 (Div. 2),2025-10-05 18:35:00,8548,1301,1235,-66,10.0,False,False
Oddiyodam04,2153,Codeforces Round 1057 (Div. 2),2025-10-10 16:50:00,5790,1235,1258,23,11.0,False,False
Odminbey,2101,Codeforces Round 1024 (Div. 1),2025-05-11 17:05:00,595,2047,2063,16,6.0,False,False
Odminbey,2124,"EPIC Institute of Technology Round Summer 2025 (Codeforces Round 1036, Div. 1 + Div. 2)",2025-07-06 17:35:00,664,2063,2077,14,7.0,False,False
Odminbey,2128,Codeforces Round 1039 (Div. 2),2025-07-27 16:35:00,72,2077,2157,80,8.0,False,False
Odminbey,2147,Codeforces Global Round 29 (Div. 1 + Div. 2),2025-09-20 17:35:00,1055,2157,2129,-28,9.0,False,False
Shakuu,2057,Hello 2025,2025-01-04 17:05:00,7320,997,1101,104,6.0,False,False
Shakuu,2055,Codeforces Round 996 (Div. 2),2025-01-12 16:35:00,11945,1101,1089,-12,7.0,False,False
Shakuu,2061,"IAEPC Preliminary Contest (Codeforces Round 999, Div. 1 + Div. 2)",2025-01-20 17:35:00,10724,1089,1017,-72,8.0,False,False
Shakuu,2063,Codeforces Round 1000 (Div. 2),2025-01-22 14:05:00,6639,1017,1094,77,9.0,False,False
Shakuu,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",2025-01-26 17:05:00,12481,1094,1042,-52,10.0,False,False
Shakuu,2059,Codeforces Round 1002 (Div. 2),2025-02-02 16:35:00,11255,1042,1036,-6,11.0,False,False
Shakuu,2065,Codeforces Round 1003 (Div. 4),2025-02-09 16:50:00,11988,1036,1030,-6,12.0,False,False
Shakuu,2067,Codeforces Round 1004 (Div. 2),2025-02-11 16:35:00,10983,1030,1018,-12,13.0,False,False
Shakuu,2072,Codeforces Round 1006 (Div. 3),2025-02-25 16:50:00,8702,1018,1060,42,14.0,False,False
Shakuu,2070,Educational Codeforces Round 175 (Rated for Div. 2),2025-02-27 16:35:00,7349,1060,1097,37,15.0,False,False
Shakuu,2071,Codeforces Round 1007 (Div. 2),2025-02-28 16:50:00,9098,1097,1094,-3,16.0,False,False
Shakuu,2078,Codeforces Round 1008 (Div. 2),2025-03-10 17:15:00,5347,1094,1152,58,17.0,False,False
Shakuu,2074,Codeforces Round 1009 (Div. 3),2025-03-11 17:05:00,7178,1152,1167,15,18.0,False,False
Shakuu,2075,Educational Codeforces Round 176 (Rated for Div. 2),2025-03-17 16:35:00,5547,1167,1214,47,19.0,False,False
Shakuu,2085,Codeforces Round 1011 (Div. 2),2025-03-22 16:35:00,6326,1214,1224,10,20.0,False,False
Shakuu,2090,Codeforces Round 1012 (Div. 2),2025-03-23 08:05:00,3577,1224,1231,7,21.0,False,False
Shakuu,2091,Codeforces Round 1013 (Div. 3),2025-03-25 16:50:00,5014,1231,1256,25,22.0,False,False
Shakuu,2092,Codeforces Round 1014 (Div. 2),2025-03-29 16:35:00,4454,1256,1298,42,23.0,False,False
Shakuu,2086,Educational Codeforces Round 177 (Rated for Div. 2),2025-04-03 16:35:00,3717,1298,1344,46,24.0,False,False
Shakuu,2094,Codeforces Round 1017 (Div. 4),2025-04-13 17:50:00,551,1344,1449,105,25.0,False,False
Shakuu,2096,"Neowise Labs Contest 1 (Codeforces Round 1018, Div. 1 + Div. 2)",2025-04-19 16:35:00,3453,1449,1476,27,26.0,False,False
Shakuu,2103,Codeforces Round 1019 (Div. 2),2025-04-21 16:35:00,8154,1476,1385,-91,27.0,False,False
Shakuu,2106,Codeforces Round 1020 (Div. 3),2025-04-24 16:50:00,3453,1385,1380,-5,28.0,False,False
Shakuu,2104,Educational Codeforces Round 178 (Rated for Div. 2),2025-04-28 16:35:00,7146,1380,1305,-75,29.0,False,False
Shakuu,2107,Codeforces Round 1023 (Div. 2),2025-05-05 16:50:00,2798,1305,1351,46,30.0,False,False
Shakuu,2102,Codeforces Round 1024 (Div. 2),2025-05-11 17:05:00,3703,1351,1349,-2,31.0,False,False
Shakuu,2114,Codeforces Round 1027 (Div. 3),2025-05-26 16:50:00,5480,1349,1336,-13,32.0,False,False
Shakuu,2116,Codeforces Round 1028 (Div. 2),2025-05-31 16:35:00,4300,1336,1360,24,33.0,False,False
Shakuu,2111,Educational Codeforces Round 179 (Rated for Div. 2),2025-06-03 16:35:00,2682,1360,1404,44,34.0,False,False
Shakuu,2117,Codeforces Round 1029 (Div. 3),2025-06-08 16:50:00,5739,1404,1369,-35,35.0,False,False
Shakuu,2118,Codeforces Round 1030 (Div. 2),2025-06-12 16:35:00,2973,1369,1423,54,36.0,False,False
Shakuu,2113,Codeforces Round 1031 (Div. 2),2025-06-15 11:05:00,327,1423,1591,168,37.0,False,True
Shakuu,2121,Codeforces Round 1032 (Div. 3),2025-06-17 16:50:00,556,1591,1646,55,38.0,False,False
Shakuu,2119,Codeforces Round 1035 (Div. 2),2025-07-05 16:35:00,8873,1646,1534,-112,39.0,False,False
Shakuu,2126,Codeforces Round 1037 (Div. 3),2025-07-17 16:50:00,3909,1534,1496,-38,40.0,False,False
Shakuu,2125,Educational Codeforces Round 181 (Rated for Div. 2),2025-07-22 16:35:00,1308,1496,1576,80,41.0,False,False
Shakuu,2128,Codeforces Round 1039 (Div. 2),2025-07-27 16:35:00,1986,1576,1600,24,42.0,False,False
Shakuu,2130,Codeforces Round 1040 (Div. 2),2025-07-31 17:35:00,3416,1600,1570,-30,43.0,False,False
Shakuu,2131,Codeforces Round 1042 (Div. 3),2025-08-10 16:50:00,1413,1570,1583,13,44.0,False,False
Shakuu,2132,Codeforces Round 1043 (Div. 3),2025-08-21 16:50:00,210,1583,1694,111,45.0,False,False
Shakuu,2133,Codeforces Round 1044 (Div. 2),2025-08-24 16:35:00,4771,1694,1628,-66,46.0,False,False
Shakuu,2134,Codeforces Round 1045 (Div. 2),2025-08-26 16:35:00,5618,1628,1565,-63,47.0,False,False
Shakuu,2136,Codeforces Round 1046 (Div. 2),2025-08-28 17:35:00,4105,1565,1526,-39,48.0,False,False
Shakuu,2137,Codeforces Round 1047 (Div. 3),2025-09-07 16:50:00,1465,1526,1544,18,49.0,False,False
Shakuu,2140,Codeforces Round 1049 (Div. 2),2025-09-09 16:35:00,1988,1544,1580,36,50.0,False,False
Shakuu,2146,Codeforces Round 1052 (Div. 2),2025-09-21 16:50:00,1453,1580,1620,40,51.0,False,False
Shakuu,2151,Codeforces Round 1053 (Div. 2),2025-09-24 14:50:00,2555,1620,1574,-46,52.0,False,False
Shakuu,2149,Codeforces Round 1054 (Div. 3),2025-09-25 16:50:00,123,1574,1706,132,53.0,False,False
Shakuu,2152,"Squarepoint Challenge (Codeforces Round 1055, Div. 1 + Div. 2)",2025-10-03 17:35:00,3123,1706,1681,-25,54.0,False,False
Shakuu,2145,Educational Codeforces Round 183 (Rated for Div. 2),2025-10-06 16:35:00,1482,1681,1698,17,55.0,False,False
Shakuu,2153,Codeforces Round 1057 (Div. 2),2025-10-10 16:50:00,5257,1698,1617,-81,56.0,False,False
Timosh,1944,Codeforces Round 934 (Div. 2),2024-03-16 17:00:00,7140,1257,1257,0,6.0,False,False
Timosh,1945,Codeforces Round 935 (Div. 3),2024-03-19 10:20:00,3079,1257,1272,15,7.0,False,False
Timosh,1946,Codeforces Round 936 (Div. 2),2024-03-22 16:35:00,8478,1272,1225,-47,8.0,False,False
Timosh,1950,Codeforces Round 937 (Div. 4),2024-03-28 17:00:00,1335,1225,1324,99,9.0,False,False
Timosh,1942,"CodeTON Round 8 (Div. 1 + Div. 2, Rated, Prizes!)",2024-03-30 17:35:00,7605,1324,1257,-67,10.0,False,False
Timosh,1951,Codeforces Global Round 25,2024-04-06 17:35:00,3425,1257,1330,73,11.0,False,False
Timosh,1955,Codeforces Round 938 (Div. 3),2024-04-08 16:50:00,4136,1330,1344,14,12.0,False,False
Timosh,1956,Codeforces Round 939 (Div. 2),2024-04-13 16:35:00,1045,1344,1480,136,13.0,False,False
Timosh,1957,Codeforces Round 940 (Div. 2) and CodeCraft-23,2024-04-21 16:50:00,1031,1480,1572,92,14.0,False,False
Timosh,1966,Codeforces Round 941 (Div. 2),2024-04-27 16:35:00,1406,1572,1588,16,15.0,False,False
Timosh,1969,Educational Codeforces Round 165 (Rated for Div. 2),2024-04-29 16:35:00,4179,1588,1528,-60,16.0,False,False
Timosh,1972,Codeforces Round 942 (Div. 2),2024-04-30 17:05:00,314,1528,1663,135,17.0,False,False
Timosh,1973,Codeforces Round 945 (Div. 2),2024-05-17 16:35:00,3522,1663,1609,-54,18.0,False,False
Timosh,1975,Codeforces Round 947 (Div. 1 + Div. 2),2024-05-25 17:35:00,4641,1609,1547,-62,19.0,False,False
Timosh,1977,Codeforces Round 948 (Div. 2),2024-05-26 16:35:00,1374,1547,1597,50,20.0,False,False
Timosh,1976,Educational Codeforces Round 166 (Rated for Div. 2),2024-05-30 16:35:00,7933,1597,1505,-92,21.0,False,False
Timosh,1980,Codeforces Round 950 (Div. 3),2024-06-03 16:50:00,969,1505,1562,57,22.0,False,False
